"timestamp","hour","count","area","address","lat","lon"
08/11/2018,"00",4,"Scuola Superiore S.Anna","Piazza Martiri della Libert�, 33","43.72096","10.40278"
08/11/2018,"00",3,"DSU Piazza Cavalieri","Piazza dei Cavalieri, 6","43.72009","10.40059"
08/11/2018,"00",2,"Accademia Navale","Viale Italia, 72","43.52793","10.30778"
08/11/2018,"00",2,"Aula Studio Pacinotti","Via Filippo Buonarroti, 6","43.72254","10.40751"
08/11/2018,"00",2,"Dipartimento  di Agraria","Via del Borghetto, 80","43.71111","10.41331"
08/11/2018,"00",1,"Dipartimento di Scienze della Terra","Via Santa Maria, 53","43.71829","10.39684"
08/11/2018,"00",1,"Dipartimento di Scienze Veterinarie","Viale delle Piagge, 2","43.70851","10.41197"
08/11/2018,"00",1,"Facolta' di Lingue","Via Santa Maria, 85","43.72004","10.39703"
08/11/2018,"00",1,"Mensa Betti","Via E. Betti","43.71483","10.41804"
08/11/2018,"00",1,"Ospedale di Cisanello","Via Pietro Trivella","43.70041","10.4393"
08/11/2018,"00",1,"Palazzo Matteucci","Piazza Evangelista Torricelli, 2","43.71823","10.39813"
08/11/2018,"01",4,"DSU Lungarno Pacinotti","Lungarno Antonio Pacinotti, 43","43.71672","10.39885"
08/11/2018,"01",3,"Scuola Superiore S.Anna","Piazza Martiri della Libert�, 33","43.72096","10.40278"
08/11/2018,"01",2,"Facolta' di Lingue","Via Santa Maria, 85","43.72004","10.39703"
08/11/2018,"01",2,"Ospedale di Cisanello","Via Pietro Trivella","43.70041","10.4393"
08/11/2018,"01",2,"Polo Fibonacci","Largo Bruno Pontecorvo, 3","43.72115","10.40774"
08/11/2018,"01",1,"Aula Studio Pacinotti","Via Filippo Buonarroti, 6","43.72254","10.40751"
08/11/2018,"01",1,"Dipartimento di Economia","Via Cosimo Ridolfi, 10","43.71119","10.41037"
08/11/2018,"01",1,"Dipartimento di Farmacia","Via Bonanno Pisano, 6","43.71654","10.3886"
08/11/2018,"01",1,"Dipartimento di Giurisprudenza","Via Collegio Ricci, 10","43.71779","10.39706"
08/11/2018,"01",1,"Dipartimento di Scienze Veterinarie","Viale delle Piagge, 2","43.70851","10.41197"
08/11/2018,"01",1,"DSU Piazza Cavalieri","Piazza dei Cavalieri, 6","43.72009","10.40059"
08/11/2018,"02",5,"Scuola Superiore S.Anna","Piazza Martiri della Libert�, 33","43.72096","10.40278"
08/11/2018,"02",1,"Accademia Navale","Viale Italia, 72","43.52793","10.30778"
08/11/2018,"02",1,"Dipartimento  di Agraria","Via del Borghetto, 80","43.71111","10.41331"
08/11/2018,"02",1,"Dipartimento di Economia","Via Cosimo Ridolfi, 10","43.71119","10.41037"
08/11/2018,"02",1,"DSU Lungarno Pacinotti","Lungarno Antonio Pacinotti, 43","43.71672","10.39885"
08/11/2018,"02",1,"Facolta' di Lingue","Via Santa Maria, 85","43.72004","10.39703"
08/11/2018,"02",1,"Palazzo Matteucci","Piazza Evangelista Torricelli, 2","43.71823","10.39813"
08/11/2018,"02",1,"Polo Fibonacci","Largo Bruno Pontecorvo, 3","43.72115","10.40774"
08/11/2018,"02",1,"Universita' di Pisa - Uffici","Lungarno Antonio Pacinotti, 43","43.71672","10.39885"
08/11/2018,"03",4,"Accademia Navale","Viale Italia, 72","43.52793","10.30778"
08/11/2018,"03",3,"Scuola Superiore S.Anna","Piazza Martiri della Libert�, 33","43.72096","10.40278"
08/11/2018,"03",2,"Dipartimento di Scienze Politiche","Via Filippo Serafini, 3","43.71675","10.39905"
08/11/2018,"03",2,"Facolta' di Lingue","Via Santa Maria, 85","43.72004","10.39703"
08/11/2018,"03",2,"Polo Fibonacci","Largo Bruno Pontecorvo, 3","43.72115","10.40774"
08/11/2018,"03",1,"Centro ricerche agroambientali","Via Vecchia di Marina, 6 - S.Piero a Grado","43.67997","10.34677"
08/11/2018,"03",1,"Dipartimento di Giurisprudenza","Via Collegio Ricci, 10","43.71779","10.39706"
08/11/2018,"03",1,"Dipartimento di Scienze Veterinarie","Viale delle Piagge, 2","43.70851","10.41197"
08/11/2018,"03",1,"Ex Monastero Benedettine","Lungarno Sidney Sonnino, 18","43.71382","10.39403"
08/11/2018,"03",1,"Museo di storia naturale","Via Roma, 79","43.7222","10.52264"
08/11/2018,"03",1,"Ospedale di Cisanello","Via Pietro Trivella","43.70041","10.4393"
08/11/2018,"03",1,"Scuola di Ingegneria","Largo Lucio Lazzarino, 1","43.72103","10.38988"
08/11/2018,"03",1,"Storia e filosofia","Via Pasquale Paoli, 9","43.71837","10.3987"
08/11/2018,"04",21,"Accademia Navale","Viale Italia, 72","43.52793","10.30778"
08/11/2018,"04",6,"Ex Monastero Benedettine","Lungarno Sidney Sonnino, 18","43.71382","10.39403"
08/11/2018,"04",6,"Ospedale di Cisanello","Via Pietro Trivella","43.70041","10.4393"
08/11/2018,"04",5,"DSU Lungarno Pacinotti","Lungarno Antonio Pacinotti, 43","43.71672","10.39885"
08/11/2018,"04",3,"Dipartimento di Giurisprudenza","Via Collegio Ricci, 10","43.71779","10.39706"
08/11/2018,"04",3,"Ospedale Santa Chiara","Via Roma, 67","43.72186","10.39571"
08/11/2018,"04",3,"Scuola di Ingegneria","Largo Lucio Lazzarino, 1","43.72103","10.38988"
08/11/2018,"04",1,"Aula Studio Pacinotti","Via Filippo Buonarroti, 6","43.72254","10.40751"
08/11/2018,"04",1,"Centro ricerche agroambientali","Via Vecchia di Marina, 6 - S.Piero a Grado","43.67997","10.34677"
08/11/2018,"04",1,"Dipartimento  di Agraria","Via del Borghetto, 80","43.71111","10.41331"
08/11/2018,"04",1,"Dipartimento di Economia","Via Cosimo Ridolfi, 10","43.71119","10.41037"
08/11/2018,"04",1,"Palazzo Matteucci","Piazza Evangelista Torricelli, 2","43.71823","10.39813"
08/11/2018,"04",1,"Polo Carmignani","Piazza dei Cavalieri, 8","43.72013","10.40091"
08/11/2018,"04",1,"Polo Portanuova","Via Marinello Nelli","43.72587","10.39133"
08/11/2018,"05",61,"Accademia Navale","Viale Italia, 72","43.52793","10.30778"
08/11/2018,"05",45,"DSU Lungarno Pacinotti","Lungarno Antonio Pacinotti, 43","43.71672","10.39885"
08/11/2018,"05",38,"Scuola di Ingegneria","Largo Lucio Lazzarino, 1","43.72103","10.38988"
08/11/2018,"05",29,"Ospedale Santa Chiara","Via Roma, 67","43.72186","10.39571"
08/11/2018,"05",26,"Ospedale di Cisanello","Via Pietro Trivella","43.70041","10.4393"
08/11/2018,"05",23,"Polo Fibonacci","Largo Bruno Pontecorvo, 3","43.72115","10.40774"
08/11/2018,"05",21,"Dipartimento di Economia","Via Cosimo Ridolfi, 10","43.71119","10.41037"
08/11/2018,"05",14,"Facolta' di Lingue","Via Santa Maria, 85","43.72004","10.39703"
08/11/2018,"05",14,"Scuola Superiore S.Anna","Piazza Martiri della Libert�, 33","43.72096","10.40278"
08/11/2018,"05",11,"Dipartimento di Giurisprudenza","Via Collegio Ricci, 10","43.71779","10.39706"
08/11/2018,"05",6,"Dipartimento di Scienze Veterinarie","Viale delle Piagge, 2","43.70851","10.41197"
08/11/2018,"05",5,"Aula Studio Pacinotti","Via Filippo Buonarroti, 6","43.72254","10.40751"
08/11/2018,"05",5,"Dipartimento  di Agraria","Via del Borghetto, 80","43.71111","10.41331"
08/11/2018,"05",5,"Palazzo Lanfranchi","Lungarno Galileo Galilei, 9","43.71381","10.40519"
08/11/2018,"05",5,"Universita' di Pisa - Uffici","Lungarno Antonio Pacinotti, 43","43.71672","10.39885"
08/11/2018,"05",4,"Mensa Betti","Via E. Betti","43.71483","10.41804"
08/11/2018,"05",4,"Pensionato Universiatario Toniolo","Via S. Zeno 8","43.72198","10.40591"
08/11/2018,"05",3,"USID","Edificio G, Largo Bruno Pontecorvo, 3","43.71993","10.40923"
08/11/2018,"05",2,"Biblioteca Salesiani","Via Nicola Pisano, 40","43.71745","10.39232"
08/11/2018,"05",2,"Centro ricerche agroambientali","Via Vecchia di Marina, 6 - S.Piero a Grado","43.67997","10.34677"
08/11/2018,"05",2,"Dipartimento di Farmacia","Via Bonanno Pisano, 6","43.71654","10.3886"
08/11/2018,"05",2,"Dipartimento di Scienze della Terra","Via Santa Maria, 53","43.71829","10.39684"
08/11/2018,"05",2,"Edilizia","via Fermi, 4","43.71652","10.39422"
08/11/2018,"05",2,"Ex Monastero Benedettine","Lungarno Sidney Sonnino, 18","43.71382","10.39403"
08/11/2018,"05",2,"Palazzo della Sapienza","Via Curtatone e Montanara, 15","43.71733","10.39951"
08/11/2018,"05",2,"Polo didattico ex Guidotti","Via Trieste, 38-40","43.7174","10.39228"
08/11/2018,"05",2,"Polo Portanuova","Via Marinello Nelli","43.72587","10.39133"
08/11/2018,"05",1,"Biblioteca di Scienze naturali e ambientali","Via Derna, 1","43.71857","10.39524"
08/11/2018,"05",1,"Museo di storia naturale","Via Roma, 79","43.7222","10.52264"
08/11/2018,"05",1,"Orto Botanico","Via Luca Ghini, 13","43.71914","10.39627"
08/11/2018,"05",1,"Retrovirus","Strada Statale 12 dell'Abetone e del Brennero, 2","43.72512","10.41319"
08/11/2018,"06",1170,"Scuola di Ingegneria","Largo Lucio Lazzarino, 1","43.72103","10.38988"
08/11/2018,"06",734,"Dipartimento di Economia","Via Cosimo Ridolfi, 10","43.71119","10.41037"
08/11/2018,"06",477,"Polo Portanuova","Via Marinello Nelli","43.72587","10.39133"
08/11/2018,"06",429,"Polo Fibonacci","Largo Bruno Pontecorvo, 3","43.72115","10.40774"
08/11/2018,"06",290,"Ospedale Santa Chiara","Via Roma, 67","43.72186","10.39571"
08/11/2018,"06",224,"Polo Carmignani","Piazza dei Cavalieri, 8","43.72013","10.40091"
08/11/2018,"06",173,"Ospedale di Cisanello","Via Pietro Trivella","43.70041","10.4393"
08/11/2018,"06",152,"Facolta' di Lingue","Via Santa Maria, 85","43.72004","10.39703"
08/11/2018,"06",137,"Accademia Navale","Viale Italia, 72","43.52793","10.30778"
08/11/2018,"06",90,"Dipartimento di Giurisprudenza","Via Collegio Ricci, 10","43.71779","10.39706"
08/11/2018,"06",73,"Dipartimento di Scienze Veterinarie","Viale delle Piagge, 2","43.70851","10.41197"
08/11/2018,"06",70,"Dipartimento di Farmacia","Via Bonanno Pisano, 6","43.71654","10.3886"
08/11/2018,"06",62,"DSU Lungarno Pacinotti","Lungarno Antonio Pacinotti, 43","43.71672","10.39885"
08/11/2018,"06",53,"Dipartimento  di Agraria","Via del Borghetto, 80","43.71111","10.41331"
08/11/2018,"06",52,"Palazzo della Sapienza","Via Curtatone e Montanara, 15","43.71733","10.39951"
08/11/2018,"06",37,"Biblioteca Salesiani","Via Nicola Pisano, 40","43.71745","10.39232"
08/11/2018,"06",35,"Centro ricerche agroambientali","Via Vecchia di Marina, 6 - S.Piero a Grado","43.67997","10.34677"
08/11/2018,"06",30,"Dipartimento di Scienze della Terra","Via Santa Maria, 53","43.71829","10.39684"
08/11/2018,"06",26,"Polo didattico ex Guidotti","Via Trieste, 38-40","43.7174","10.39228"
08/11/2018,"06",23,"Scuola Superiore S.Anna","Piazza Martiri della Libert�, 33","43.72096","10.40278"
08/11/2018,"06",13,"Ex Monastero Benedettine","Lungarno Sidney Sonnino, 18","43.71382","10.39403"
08/11/2018,"06",12,"Aula Studio Pacinotti","Via Filippo Buonarroti, 6","43.72254","10.40751"
08/11/2018,"06",12,"Biblioteca di Storia delle Arti","Via Nicola Pisano, 40","43.71745","10.39232"
08/11/2018,"06",10,"Dipartimento di Biologia","Via Alessandro Volta, 4Bis","43.71845","10.39603"
08/11/2018,"06",9,"Storia e filosofia","Via Pasquale Paoli, 9","43.71837","10.3987"
08/11/2018,"06",8,"Palazzo Lanfranchi","Lungarno Galileo Galilei, 9","43.71381","10.40519"
08/11/2018,"06",7,"Palazzo Matteucci","Piazza Evangelista Torricelli, 2","43.71823","10.39813"
08/11/2018,"06",6,"Mensa Betti","Via E. Betti","43.71483","10.41804"
08/11/2018,"06",6,"Pensionato Universiatario Toniolo","Via S. Zeno 8","43.72198","10.40591"
08/11/2018,"06",5,"Biblioteca di Scienze naturali e ambientali","Via Derna, 1","43.71857","10.39524"
08/11/2018,"06",5,"Museo di storia naturale","Via Roma, 79","43.7222","10.52264"
08/11/2018,"06",5,"Universita' di Pisa - Uffici","Lungarno Antonio Pacinotti, 43","43.71672","10.39885"
08/11/2018,"06",4,"Dipartimento di Filologia","Via Santa Maria, 36","43.71901","10.39753"
08/11/2018,"06",4,"Orto Botanico","Via Luca Ghini, 13","43.71914","10.39627"
08/11/2018,"06",3,"Dipartimento di Scienze Politiche","Via Filippo Serafini, 3","43.71675","10.39905"
08/11/2018,"06",3,"DSU Piazza Cavalieri","Piazza dei Cavalieri, 6","43.72009","10.40059"
08/11/2018,"06",3,"USID","Edificio G, Largo Bruno Pontecorvo, 3","43.71993","10.40923"
08/11/2018,"06",2,"Dipartimento di Chimica","Via Giuseppe Moruzzi, 13","43.71726","10.42732"
08/11/2018,"06",2,"Residenza I Praticelli","Via Giovanni Berchet, 40","43.7191","10.42715"
08/11/2018,"06",2,"Retrovirus","Strada Statale 12 dell'Abetone e del Brennero, 2","43.72512","10.41319"
08/11/2018,"06",1,"Centro Universitario Sportivo","Via Federico Chiarugi, 5","43.72651","10.4126"
08/11/2018,"06",1,"Ex Dipartimento di Chimica","Via Risorgimento, 35","43.71833","10.39137"
08/11/2018,"07",1568,"Polo Fibonacci","Largo Bruno Pontecorvo, 3","43.72115","10.40774"
08/11/2018,"07",1228,"Scuola di Ingegneria","Largo Lucio Lazzarino, 1","43.72103","10.38988"
08/11/2018,"07",803,"Dipartimento di Economia","Via Cosimo Ridolfi, 10","43.71119","10.41037"
08/11/2018,"07",391,"Polo Portanuova","Via Marinello Nelli","43.72587","10.39133"
08/11/2018,"07",286,"Ospedale Santa Chiara","Via Roma, 67","43.72186","10.39571"
08/11/2018,"07",261,"Facolta' di Lingue","Via Santa Maria, 85","43.72004","10.39703"
08/11/2018,"07",251,"Dipartimento  di Agraria","Via del Borghetto, 80","43.71111","10.41331"
08/11/2018,"07",239,"Dipartimento di Scienze Veterinarie","Viale delle Piagge, 2","43.70851","10.41197"
08/11/2018,"07",229,"Accademia Navale","Viale Italia, 72","43.52793","10.30778"
08/11/2018,"07",207,"Ospedale di Cisanello","Via Pietro Trivella","43.70041","10.4393"
08/11/2018,"07",200,"Dipartimento di Farmacia","Via Bonanno Pisano, 6","43.71654","10.3886"
08/11/2018,"07",184,"Biblioteca Salesiani","Via Nicola Pisano, 40","43.71745","10.39232"
08/11/2018,"07",176,"Dipartimento di Giurisprudenza","Via Collegio Ricci, 10","43.71779","10.39706"
08/11/2018,"07",157,"Polo Carmignani","Piazza dei Cavalieri, 8","43.72013","10.40091"
08/11/2018,"07",130,"Dipartimento di Scienze della Terra","Via Santa Maria, 53","43.71829","10.39684"
08/11/2018,"07",109,"Aula Studio Pacinotti","Via Filippo Buonarroti, 6","43.72254","10.40751"
08/11/2018,"07",108,"Polo didattico ex Guidotti","Via Trieste, 38-40","43.7174","10.39228"
08/11/2018,"07",90,"Centro ricerche agroambientali","Via Vecchia di Marina, 6 - S.Piero a Grado","43.67997","10.34677"
08/11/2018,"07",70,"Dipartimento di Biologia","Via Alessandro Volta, 4Bis","43.71845","10.39603"
08/11/2018,"07",70,"DSU Lungarno Pacinotti","Lungarno Antonio Pacinotti, 43","43.71672","10.39885"
08/11/2018,"07",54,"Biblioteca di Storia delle Arti","Via Nicola Pisano, 40","43.71745","10.39232"
08/11/2018,"07",51,"Storia e filosofia","Via Pasquale Paoli, 9","43.71837","10.3987"
08/11/2018,"07",45,"Palazzo Matteucci","Piazza Evangelista Torricelli, 2","43.71823","10.39813"
08/11/2018,"07",39,"Scuola Superiore S.Anna","Piazza Martiri della Libert�, 33","43.72096","10.40278"
08/11/2018,"07",35,"Biblioteca di Scienze naturali e ambientali","Via Derna, 1","43.71857","10.39524"
08/11/2018,"07",33,"Dipartimento di Scienze Politiche","Via Filippo Serafini, 3","43.71675","10.39905"
08/11/2018,"07",32,"Palazzo della Sapienza","Via Curtatone e Montanara, 15","43.71733","10.39951"
08/11/2018,"07",28,"Dipartimento di Filologia","Via Santa Maria, 36","43.71901","10.39753"
08/11/2018,"07",27,"Ex Monastero Benedettine","Lungarno Sidney Sonnino, 18","43.71382","10.39403"
08/11/2018,"07",27,"Universita' di Pisa - Uffici","Lungarno Antonio Pacinotti, 43","43.71672","10.39885"
08/11/2018,"07",16,"Orto Botanico","Via Luca Ghini, 13","43.71914","10.39627"
08/11/2018,"07",12,"Palazzo Lanfranchi","Lungarno Galileo Galilei, 9","43.71381","10.40519"
08/11/2018,"07",11,"Retrovirus","Strada Statale 12 dell'Abetone e del Brennero, 2","43.72512","10.41319"
08/11/2018,"07",10,"Pensionato Universiatario Toniolo","Via S. Zeno 8","43.72198","10.40591"
08/11/2018,"07",9,"Museo di storia naturale","Via Roma, 79","43.7222","10.52264"
08/11/2018,"07",8,"Residenza I Praticelli","Via Giovanni Berchet, 40","43.7191","10.42715"
08/11/2018,"07",8,"USID","Edificio G, Largo Bruno Pontecorvo, 3","43.71993","10.40923"
08/11/2018,"07",7,"Edilizia","via Fermi, 4","43.71652","10.39422"
08/11/2018,"07",5,"Cittadella Galileiana","Via Nicola Pisano, 27","43.71686","10.39132"
08/11/2018,"07",5,"DSU Piazza Cavalieri","Piazza dei Cavalieri, 6","43.72009","10.40059"
08/11/2018,"07",5,"Palazzo Congressi","Via Giacomo Matteotti, 1","43.71052","10.41078"
08/11/2018,"07",4,"Centro Universitario Sportivo","Via Federico Chiarugi, 5","43.72651","10.4126"
08/11/2018,"07",4,"Mensa Betti","Via E. Betti","43.71483","10.41804"
08/11/2018,"07",2,"Dipartimento di Chimica","Via Giuseppe Moruzzi, 13","43.71726","10.42732"
08/11/2018,"07",1,"Ex Dipartimento di Chimica","Via Risorgimento, 35","43.71833","10.39137"
08/11/2018,"08",369,"Polo Fibonacci","Largo Bruno Pontecorvo, 3","43.72115","10.40774"
08/11/2018,"08",313,"Dipartimento di Economia","Via Cosimo Ridolfi, 10","43.71119","10.41037"
08/11/2018,"08",302,"Scuola di Ingegneria","Largo Lucio Lazzarino, 1","43.72103","10.38988"
08/11/2018,"08",203,"Facolta' di Lingue","Via Santa Maria, 85","43.72004","10.39703"
08/11/2018,"08",113,"Dipartimento di Giurisprudenza","Via Collegio Ricci, 10","43.71779","10.39706"
08/11/2018,"08",95,"Polo Portanuova","Via Marinello Nelli","43.72587","10.39133"
08/11/2018,"08",71,"Dipartimento di Farmacia","Via Bonanno Pisano, 6","43.71654","10.3886"
08/11/2018,"08",70,"Ospedale Santa Chiara","Via Roma, 67","43.72186","10.39571"
08/11/2018,"08",67,"Dipartimento  di Agraria","Via del Borghetto, 80","43.71111","10.41331"
08/11/2018,"08",63,"Polo didattico ex Guidotti","Via Trieste, 38-40","43.7174","10.39228"
08/11/2018,"08",48,"Biblioteca Salesiani","Via Nicola Pisano, 40","43.71745","10.39232"
08/11/2018,"08",42,"Polo Carmignani","Piazza dei Cavalieri, 8","43.72013","10.40091"
08/11/2018,"08",37,"Ospedale di Cisanello","Via Pietro Trivella","43.70041","10.4393"
08/11/2018,"08",36,"Palazzo Matteucci","Piazza Evangelista Torricelli, 2","43.71823","10.39813"
08/11/2018,"08",35,"Dipartimento di Scienze della Terra","Via Santa Maria, 53","43.71829","10.39684"
08/11/2018,"08",33,"Aula Studio Pacinotti","Via Filippo Buonarroti, 6","43.72254","10.40751"
08/11/2018,"08",32,"Accademia Navale","Viale Italia, 72","43.52793","10.30778"
08/11/2018,"08",28,"Dipartimento di Scienze Veterinarie","Viale delle Piagge, 2","43.70851","10.41197"
08/11/2018,"08",28,"Universita' di Pisa - Uffici","Lungarno Antonio Pacinotti, 43","43.71672","10.39885"
08/11/2018,"08",21,"DSU Lungarno Pacinotti","Lungarno Antonio Pacinotti, 43","43.71672","10.39885"
08/11/2018,"08",20,"Centro ricerche agroambientali","Via Vecchia di Marina, 6 - S.Piero a Grado","43.67997","10.34677"
08/11/2018,"08",16,"Biblioteca di Storia delle Arti","Via Nicola Pisano, 40","43.71745","10.39232"
08/11/2018,"08",13,"Storia e filosofia","Via Pasquale Paoli, 9","43.71837","10.3987"
08/11/2018,"08",12,"Palazzo della Sapienza","Via Curtatone e Montanara, 15","43.71733","10.39951"
08/11/2018,"08",10,"Dipartimento di Biologia","Via Alessandro Volta, 4Bis","43.71845","10.39603"
08/11/2018,"08",9,"Ex Monastero Benedettine","Lungarno Sidney Sonnino, 18","43.71382","10.39403"
08/11/2018,"08",9,"Scuola Superiore S.Anna","Piazza Martiri della Libert�, 33","43.72096","10.40278"
08/11/2018,"08",8,"Museo di storia naturale","Via Roma, 79","43.7222","10.52264"
08/11/2018,"08",5,"Dipartimento di Filologia","Via Santa Maria, 36","43.71901","10.39753"
08/11/2018,"08",4,"Biblioteca di Scienze naturali e ambientali","Via Derna, 1","43.71857","10.39524"
08/11/2018,"08",3,"Palazzo Lanfranchi","Lungarno Galileo Galilei, 9","43.71381","10.40519"
08/11/2018,"08",3,"Retrovirus","Strada Statale 12 dell'Abetone e del Brennero, 2","43.72512","10.41319"
08/11/2018,"08",3,"USID","Edificio G, Largo Bruno Pontecorvo, 3","43.71993","10.40923"
08/11/2018,"08",2,"Dipartimento di Scienze Politiche","Via Filippo Serafini, 3","43.71675","10.39905"
08/11/2018,"08",2,"DSU Piazza Cavalieri","Piazza dei Cavalieri, 6","43.72009","10.40059"
08/11/2018,"08",2,"Edilizia","via Fermi, 4","43.71652","10.39422"
08/11/2018,"08",2,"Orto Botanico","Via Luca Ghini, 13","43.71914","10.39627"
08/11/2018,"08",2,"Palazzo Congressi","Via Giacomo Matteotti, 1","43.71052","10.41078"
08/11/2018,"08",1,"Centro Universitario Sportivo","Via Federico Chiarugi, 5","43.72651","10.4126"
08/11/2018,"08",1,"Cittadella Galileiana","Via Nicola Pisano, 27","43.71686","10.39132"
08/11/2018,"08",1,"Ex Dipartimento di Chimica","Via Risorgimento, 35","43.71833","10.39137"
08/11/2018,"08",1,"Mensa Betti","Via E. Betti","43.71483","10.41804"
08/11/2018,"08",1,"Pensionato Universiatario Toniolo","Via S. Zeno 8","43.72198","10.40591"
08/11/2018,"08",1,"Residenza I Praticelli","Via Giovanni Berchet, 40","43.7191","10.42715"
09/11/2018,"00",7,"DSU Lungarno Pacinotti","Lungarno Antonio Pacinotti, 43","43.71672","10.39885"
09/11/2018,"00",2,"Aula Studio Pacinotti","Via Filippo Buonarroti, 6","43.72254","10.40751"
09/11/2018,"00",2,"Dipartimento di Scienze Veterinarie","Viale delle Piagge, 2","43.70851","10.41197"
09/11/2018,"00",1,"Biblioteca di Scienze naturali e ambientali","Via Derna, 1","43.71857","10.39524"
09/11/2018,"01",6,"DSU Lungarno Pacinotti","Lungarno Antonio Pacinotti, 43","43.71672","10.39885"
09/11/2018,"01",2,"Scuola Superiore S.Anna","Piazza Martiri della Libert�, 33","43.72096","10.40278"
09/11/2018,"01",1,"Accademia Navale","Viale Italia, 72","43.52793","10.30778"
09/11/2018,"01",1,"Aula Studio Pacinotti","Via Filippo Buonarroti, 6","43.72254","10.40751"
09/11/2018,"01",1,"Dipartimento di Economia","Via Cosimo Ridolfi, 10","43.71119","10.41037"
09/11/2018,"01",1,"Ex Monastero Benedettine","Lungarno Sidney Sonnino, 18","43.71382","10.39403"
09/11/2018,"01",1,"Polo Fibonacci","Largo Bruno Pontecorvo, 3","43.72115","10.40774"
09/11/2018,"01",1,"Polo Portanuova","Via Marinello Nelli","43.72587","10.39133"
09/11/2018,"01",1,"Residenza I Praticelli","Via Giovanni Berchet, 40","43.7191","10.42715"
09/11/2018,"02",5,"DSU Lungarno Pacinotti","Lungarno Antonio Pacinotti, 43","43.71672","10.39885"
09/11/2018,"02",1,"Ex Monastero Benedettine","Lungarno Sidney Sonnino, 18","43.71382","10.39403"
09/11/2018,"03",3,"DSU Lungarno Pacinotti","Lungarno Antonio Pacinotti, 43","43.71672","10.39885"
09/11/2018,"03",2,"Ex Monastero Benedettine","Lungarno Sidney Sonnino, 18","43.71382","10.39403"
09/11/2018,"03",1,"Universita' di Pisa - Uffici","Lungarno Antonio Pacinotti, 43","43.71672","10.39885"
09/11/2018,"04",2,"Dipartimento di Economia","Via Cosimo Ridolfi, 10","43.71119","10.41037"
09/11/2018,"04",2,"DSU Lungarno Pacinotti","Lungarno Antonio Pacinotti, 43","43.71672","10.39885"
09/11/2018,"04",2,"Ospedale di Cisanello","Via Pietro Trivella","43.70041","10.4393"
09/11/2018,"04",1,"Accademia Navale","Viale Italia, 72","43.52793","10.30778"
09/11/2018,"04",1,"Dipartimento  di Agraria","Via del Borghetto, 80","43.71111","10.41331"
09/11/2018,"04",1,"Dipartimento di Giurisprudenza","Via Collegio Ricci, 10","43.71779","10.39706"
09/11/2018,"04",1,"Polo Fibonacci","Largo Bruno Pontecorvo, 3","43.72115","10.40774"
09/11/2018,"04",1,"Scuola di Ingegneria","Largo Lucio Lazzarino, 1","43.72103","10.38988"
09/11/2018,"05",3,"Facolta' di Lingue","Via Santa Maria, 85","43.72004","10.39703"
09/11/2018,"05",3,"Polo Portanuova","Via Marinello Nelli","43.72587","10.39133"
09/11/2018,"05",2,"DSU Lungarno Pacinotti","Lungarno Antonio Pacinotti, 43","43.71672","10.39885"
09/11/2018,"05",2,"Ospedale di Cisanello","Via Pietro Trivella","43.70041","10.4393"
09/11/2018,"05",2,"Scuola di Ingegneria","Largo Lucio Lazzarino, 1","43.72103","10.38988"
09/11/2018,"05",1,"Dipartimento  di Agraria","Via del Borghetto, 80","43.71111","10.41331"
09/11/2018,"05",1,"Dipartimento di Economia","Via Cosimo Ridolfi, 10","43.71119","10.41037"
09/11/2018,"05",1,"Dipartimento di Giurisprudenza","Via Collegio Ricci, 10","43.71779","10.39706"
09/11/2018,"05",1,"Ex Monastero Benedettine","Lungarno Sidney Sonnino, 18","43.71382","10.39403"
09/11/2018,"05",1,"Ospedale Santa Chiara","Via Roma, 67","43.72186","10.39571"
09/11/2018,"06",9,"DSU Lungarno Pacinotti","Lungarno Antonio Pacinotti, 43","43.71672","10.39885"
09/11/2018,"06",7,"Dipartimento di Economia","Via Cosimo Ridolfi, 10","43.71119","10.41037"
09/11/2018,"06",7,"Ospedale di Cisanello","Via Pietro Trivella","43.70041","10.4393"
09/11/2018,"06",6,"Ospedale Santa Chiara","Via Roma, 67","43.72186","10.39571"
09/11/2018,"06",5,"Accademia Navale","Viale Italia, 72","43.52793","10.30778"
09/11/2018,"06",5,"Scuola di Ingegneria","Largo Lucio Lazzarino, 1","43.72103","10.38988"
09/11/2018,"06",4,"Polo Fibonacci","Largo Bruno Pontecorvo, 3","43.72115","10.40774"
09/11/2018,"06",3,"Dipartimento di Giurisprudenza","Via Collegio Ricci, 10","43.71779","10.39706"
09/11/2018,"06",3,"Dipartimento di Scienze Veterinarie","Viale delle Piagge, 2","43.70851","10.41197"
09/11/2018,"06",2,"Polo Portanuova","Via Marinello Nelli","43.72587","10.39133"
09/11/2018,"06",1,"Aula Studio Pacinotti","Via Filippo Buonarroti, 6","43.72254","10.40751"
09/11/2018,"06",1,"Biblioteca Salesiani","Via Nicola Pisano, 40","43.71745","10.39232"
09/11/2018,"06",1,"Dipartimento  di Agraria","Via del Borghetto, 80","43.71111","10.41331"
09/11/2018,"06",1,"Dipartimento di Chimica","Via Giuseppe Moruzzi, 13","43.71726","10.42732"
09/11/2018,"06",1,"Ex Monastero Benedettine","Lungarno Sidney Sonnino, 18","43.71382","10.39403"
09/11/2018,"06",1,"Facolta' di Lingue","Via Santa Maria, 85","43.72004","10.39703"
09/11/2018,"06",1,"Mensa Betti","Via E. Betti","43.71483","10.41804"
